Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2459700.5,12,18.460765973383054,30.023878466791103,0.6831037405133211,1.489463947887998,81.10951143338747,-0.8441817891406487,5.446446558764364,34.81809485973669,-0.5192771259758069
2459701.5,11,18.147101285174436,29.57484839472586,0.6936752491015103,1.4864256782457232,82.59306034217683,-0.9187894791950413,4.4726121696431616,34.40457968962392,-0.5563985852561603
2459702.5,9,17.831630352730947,29.14682185025421,0.704065049457016,1.489481309428811,84.0571147073826,-0.991810533218299,3.5372021521127865,33.980033253866125,-0.5914440025334762
2459703.5,13,17.5149326507807,28.738580503412276,0.7142722700477786,1.4800366312265396,85.5032552110052,-1.0633000120198661,2.638203430580743,33.54591935015329,-0.6245420116973238
2459704.5,13,17.19750396454667,28.348991893031737,0.7242963493095856,1.489759094081819,86.93295325240524,-1.1333084503967115,1.773728256785612,33.103523733638674,-0.6558112909053
2459705.5,10,16.879767200794618,27.977004324939333,0.7341369904392249,1.489481309428811,88.34758227688124,-1.2018820451729086,0.9420061255522135,32.653977031260084,-0.6853614025148043
2459706.5,10,16.562082721115296,27.621640505667965,0.7437941223926,1.489759094081819,89.74842507585706,-1.2690629662494362,0.14137743482677498,32.19827375671315,-0.7132936240442503
2459707.5,7,16.244759271594372,27.281992074841313,0.7532678669282067,1.489481309428811,91.13667762041837,-1.3348884130381151,-0.6297113249960792,31.737290391067862,-0.7397010503971342
2459708.5,5,15.928052214603342,26.957214195530938,0.7625585084098041,1.4864256782457232,92.51346942234102,-1.3993938927697798,-1.3727216968711249,31.271794930219198,-0.7646708573768186
2459709.5,7,15.612179905149667,26.64652088916469,0.7716664677621016,1.489481309428811,93.87985451669189,-1.4626104901033443,-2.08902100695701,30.802464795263248,-0.7882833605433806
2459710.5,7,15.297270881507604,26.349179858455333,0.7805922555981203,1.4297576090320945,95.23690995561196,-1.5245788518025025,-2.7799353134039326,30.3298636972188,-0.8106191441531724
2459711.5,12,14.983585485943584,26.0645113227402,0.7893365250238498,1.489741732541006,96.58539416798172,-1.5852968804713612,-3.4465804598227625,29.85457896769436,-0.8317345150351425
2459712.5,13,14.671195773835429,25.791878419237644,0.7978999946559879,1.489741732541006,97.92626569951405,-1.6447989336911353,-4.090128346702743,29.377039253275655,-0.8516998567236312
2459713.5,2,14.360204665974628,25.53068852346786,0.8062834435647033,0.5816810633987188,99.2603471704596,-1.7031032244830444,-4.711638207637348,28.897648688840583,-0.8705746307439286
2459714.5,5,14.050695102488,25.280388295815793,0.8144877043599966,1.489203524775803,100.58841289419414,-1.7602263317386928,-5.312104494484486,28.416761433738436,-0.8884147162075031
2459715.5,4,13.742732725179756,25.040461930249613,0.8225136524311625,1.4864256782457232,101.91119328664126,-1.8161796397743188,-5.892462042243881,27.93468833023149,-0.9052709039564361
2459716.5,4,13.436368256326684,24.81042597761445,0.8303621966729108,1.489481309428811,103.22937505065688,-1.8709720977252147,-6.45358840859579,27.451700016535167,-0.921190514991492
2459717.5,5,13.131639163599242,24.589829399830958,0.8380342713641218,1.4797588465735316,104.54360667477621,-1.9246122783840178,-6.996309467346689,26.968033028986326,-0.9362186819231458
2459718.5,10,12.828571626992167,24.378249814904784,0.8455308290812548,1.489481309428811,105.85449902036233,-1.9771053407042842,-7.5214018505440094,26.48389272341276,-0.9503969929305072
2459719.5,2,12.527181974761778,24.175291817752424,0.8528528346099165,1.489481309428811,107.16262785739985,-2.0284540958540167,-8.02959649550954,25.99945694329299,-0.9637642219125274
2459720.5,4,12.227477980037609,23.980584993102486,0.8600012596372297,1.489481309428811,108.46853566645797,-2.0786591495910614,-8.521581625969898,25.51487896939693,-0.9763565602152509
2459721.5,7,11.929459995056074,23.79378213814358,0.8669770781456456,1.489481309428811,109.7727332887974,-2.1277189957329057,-8.99800554536223,25.030290164986667,-0.9882078087557228
2459722.5,4,11.633121939067616,23.61455762783443,0.8737812624191412,1.4864256782457232,111.0757014006236,-2.175630107408736,-9.45947922586216,24.54580231430246,-0.9993495535575398
